Brand,Model,Price,Rating,Reviews,RAM(GB),ROM(GB),Battery(mAh),Screen_Size(inch),Camera
Vivo,vivo Y21T,"₹15,499",4.4,"2,105 Ratings & 129 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T1 44W,"₹14,899",4.3,"7,991 Ratings & 574 Reviews",8.0,128.0,5000,6.44,50MP
Vivo,vivo Y28e 5G Charger in the Box,"₹10,499",4.2,"1,441 Ratings & 38 Reviews",4.0,64.0,5000,6.56,13MP
Vivo,vivo T2x 5G,"₹11,999",4.4,"1,89,774 Ratings & 9,362 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo T2x 5G,"₹11,999",4.4,"1,89,774 Ratings & 9,362 Reviews",4.0,128.0,5000,6.58,50MP
Vivo,vivo Y28e 5G Charger in the Box,,4.2,"1,441 Ratings & 38 Reviews",4.0,128.0,5000,6.56,13MP
Vivo,vivo Y28e 5G Charger in the Box,,4.2,"1,441 Ratings & 38 Reviews",4.0,64.0,5000,6.56,13MP
Vivo,vivo Y28e 5G Charger in the Box,"₹11,499",4.2,"1,441 Ratings & 38 Reviews",4.0,128.0,5000,6.56,13MP
Vivo,vivo Y28 5G,"₹13,499",4.4,902 Ratings & 38 Reviews,6.0,128.0,5000,6.56,50MP
Vivo,vivo Y28 5G,"₹12,999",4.3,668 Ratings & 16 Reviews,4.0,128.0,5000,6.56,50MP
Vivo,vivo Y28e,,4.0,155 Ratings & 5 Reviews,4.0,64.0,5000,6.56,13MP
Vivo,vivo Y28 5G,"₹13,999",4.3,323 Ratings & 19 Reviews,8.0,128.0,5000,6.56,50MP
Vivo,vivo Y19S,"₹10,999",,,4.0,64.0,6000,6.68,50MP
Vivo,vivo V20 SE,"₹23,990",4.3,"6,923 Ratings & 503 Reviews",8.0,128.0,4100,6.44,48MP
Vivo,vivo Y19S,"₹13,499",,,6.0,128.0,6000,6.68,50MP
Vivo,vivo X80,"₹42,990",4.5,430 Ratings & 72 Reviews,12.0,256.0,4500,6.78,50MP
Vivo,vivo X80,"₹39,999",4.5,430 Ratings & 72 Reviews,12.0,256.0,4500,6.78,50MP
Vivo,vivo V29 5G,"₹32,999",4.5,"9,700 Ratings & 1,032 Reviews",8.0,128.0,4600,6.78,50MP
Vivo,vivo X200 5G,"₹71,999",4.7,263 Ratings & 34 Reviews,16.0,512.0,5800,6.67,50MP
Vivo,vivo X50,"₹44,990",4.3,"2,107 Ratings & 240 Reviews",8.0,256.0,4200,6.56,48MP
Vivo,vivo X50,"₹39,990",4.3,"2,107 Ratings & 240 Reviews",8.0,128.0,4200,6.56,48MP
Vivo,vivo V20,"₹30,989",4.4,"23,582 Ratings & 2,467 Reviews",8.0,256.0,4000,6.44,64MP
Vivo,vivo S1,"₹19,990",4.5,"11,953 Ratings & 836 Reviews",4.0,128.0,4500,6.38,16MP
Vivo,vivo V23 5G,"₹34,990",4.3,"4,033 Ratings & 395 Reviews",12.0,256.0,4200,6.44,64MP
Vivo,vivo X70 Pro,"₹46,990",4.5,"3,857 Ratings & 686 Reviews",8.0,128.0,4450,6.56,50MP
Vivo,vivo X70 Pro,"₹49,990",4.5,"3,857 Ratings & 686 Reviews",8.0,256.0,4450,6.56,50MP
Vivo,vivo Z1Pro,"₹20,990",4.5,"1,63,403 Ratings & 15,519 Reviews",6.0,128.0,5000,6.53,16MP
Vivo,vivo X70 Pro,"₹33,999",4.4,"1,028 Ratings & 145 Reviews",12.0,256.0,4450,6.56,50MP
Vivo,vivo X70 Pro,"₹36,999",4.4,"1,028 Ratings & 145 Reviews",12.0,256.0,4450,6.56,50MP
Vivo,vivo T1x,"₹11,999",4.4,"6,324 Ratings & 367 Reviews",6.0,128.0,5000,6.58,50MP
Vivo,vivo Y02t,"₹7,499",4.2,"4,147 Ratings & 152 Reviews",4.0,64.0,5000,6.51,8MP
Vivo,vivo Y12,"₹13,990",4.4,"30,445 Ratings & 2,160 Reviews",3.0,64.0,5000,6.35,13MP
Vivo,vivo Y12,"₹13,990",4.4,"30,445 Ratings & 2,160 Reviews",3.0,64.0,5000,6.35,13MP
Vivo,vivo V19,"₹30,990",4.4,"13,470 Ratings & 1,320 Reviews",8.0,128.0,4500,6.44,48MP
Vivo,vivo V27 5G,"₹36,999",4.4,"3,683 Ratings & 370 Reviews",12.0,256.0,4600,,50MP
Vivo,vivo X60 Pro,"₹54,990",4.4,"1,348 Ratings & 169 Reviews",12.0,256.0,4200,6.56,48MP
Vivo,vivo V60 5G,"₹45,999",4.5,536 Ratings & 42 Reviews,16.0,512.0,6500,6.77,50MP
Vivo,vivo V60 5G,"₹40,999",4.5,980 Ratings & 81 Reviews,12.0,256.0,6500,6.77,50MP
